station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort
1121452,1121452,折渡,,,11214,5,018-1225,由利本荘市岩城上黒川,140.091097,39.476423,0000-00-00,0000-00-00,0,1121452
1121453,1121453,羽後亀田,,,11214,5,015-0032,由利本荘市松ケ崎,140.063032,39.493884,0000-00-00,0000-00-00,0,1121453
1121454,1121454,岩城みなと,,,11214,5,018-1301,由利本荘市岩城内道川,140.055122,39.545487,0000-00-00,0000-00-00,0,1121454
1121455,1121455,道川,,,11214,5,018-1301,由利本荘市岩城内道川,140.057049,39.56054,0000-00-00,0000-00-00,0,1121455
1121456,1121456,下浜,,,11214,5,010-1503,秋田市下浜羽川,140.064567,39.619678,0000-00-00,0000-00-00,0,1121456
1121457,1121457,桂根,,,11214,5,010-1501,秋田市下浜桂根,140.066482,39.647566,0000-00-00,0000-00-00,0,1121457
1121458,1121458,新屋,,,11214,5,010-1637,秋田市新屋扇町,140.087799,39.677493,0000-00-00,0000-00-00,0,1121458
1121459,1121459,羽後牛島,,,11214,5,010-0063,秋田市牛島西１丁目,140.116467,39.695834,0000-00-00,0000-00-00,0,1121459
1121460,1120228,秋田,,,11214,5,010-0001,秋田市中通７丁目,140.129931,39.716748,0000-00-00,0000-00-00,0,1121460
1121501,1120231,追分,,,11215,5,010-0126,秋田市金足追分,140.05781,39.809925,0000-00-00,0000-00-00,0,1121501
1121502,1121502,出戸浜,,,11215,5,010-0101,潟上市天王,140.024374,39.844473,0000-00-00,0000-00-00,0,1121502
1121503,1121503,上二田,,,11215,5,010-0101,潟上市天王,140.00409,39.869089,0000-00-00,0000-00-00,0,1121503
1121504,1121504,二田,,,11215,5,010-0101,潟上市天王,139.987171,39.88174,0000-00-00,0000-00-00,0,1121504
1121505,1121505,天王,,,11215,5,010-0101,潟上市天王,139.963609,39.898782,0000-00-00,0000-00-00,0,1121505
1121506,1121506,船越,,,11215,5,010-0341,男鹿市船越字狐森,139.946804,39.90473,0000-00-00,0000-00-00,0,1121506
1121507,1121507,脇本,,,11215,5,010-0500,男鹿市脇本字曲田,139.902657,39.915172,0000-00-00,0000-00-00,0,1121507
1121508,1121508,羽立,,,11215,5,010-0502,男鹿市船川港比詰字大巻,139.86205,39.904569,0000-00-00,0000-00-00,0,1121508
1121509,1121509,男鹿,,,11215,5,010-0511,男鹿市船川港船川字新浜町,139.848647,39.884571,0000-00-00,0000-00-00,0,1121509
1121601,1123124,福島,,,11216,7,960-8031,福島市栄町,140.45968,37.754123,0000-00-00,0000-00-00,0,1121601
1121602,1121602,笹木野,,,11216,7,960-8057,福島市笹木野字金谷東,140.425985,37.765926,0000-00-00,0000-00-00,0,1121602
1121603,1121603,庭坂,,,11216,7,960-2261,福島市町庭坂字狐林,140.389847,37.771537,0000-00-00,0000-00-00,0,1121603
1121604,1121604,赤岩,,,11216,7,960-0251,福島市大笹生字赤岩,140.335545,37.80567,1910-10-13,2021-03-12,2,1121604
1121605,1121605,板谷,,,11216,6,992-1331,米沢市大字板谷,140.268815,37.811627,0000-00-00,0000-00-00,0,1121605
1121606,1121606,峠,,,11216,6,992-1303,米沢市大字大沢字峠,140.236041,37.811935,0000-00-00,0000-00-00,0,1121606
1121607,1121607,大沢,,,11216,6,992-1203,米沢市大字大沢字峠,140.19801,37.839775,0000-00-00,0000-00-00,0,1121607
1121608,1121608,関根,,,11216,6,992-1205,米沢市大字関根,140.146284,37.864592,0000-00-00,0000-00-00,0,1121608
1121609,1121609,米沢,,,11216,6,992-0027,米沢市駅前１丁目,140.128209,37.909478,0000-00-00,0000-00-00,0,1121609
1121610,1121610,置賜,,,11216,6,992-0112,米沢市大字浅川,140.142496,37.954093,0000-00-00,0000-00-00,0,1121610
1121611,1121611,高畠,,,11216,6,999-2174,東置賜郡高畠町大字福沢,140.15281,37.992314,0000-00-00,0000-00-00,0,1121611
1121612,1121612,赤湯,,,11216,6,999-2241,南陽市郡山,140.148978,38.047081,0000-00-00,0000-00-00,0,1121612
1121613,1121613,中川,,,11216,6,999-2203,南陽市小岩沢,140.203553,38.093349,0000-00-00,0000-00-00,0,1121613
1121614,1121614,羽前中山,,,11216,6,999-3246,上山市中山,140.218318,38.124158,0000-00-00,0000-00-00,0,1121614
1121615,1121615,かみのやま温泉,,,11216,6,999-3134,上山市矢来,140.27867,38.152259,0000-00-00,0000-00-00,0,1121615
1121616,1121616,茂吉記念館前,,,11216,6,999-3131,上山市北町弁天,140.298167,38.171249,0000-00-00,0000-00-00,0,1121616
1121617,1121617,蔵王,,,11216,6,990-2313,山形市大字松原,140.303299,38.20592,0000-00-00,0000-00-00,0,1121617
1121618,1121618,山形,,,11216,6,990-0039,山形市香澄町１丁目,140.327253,38.248098,0000-00-00,0000-00-00,0,1121618
1121619,1121619,北山形,,,11216,6,990-0057,山形市宮町１丁目,140.332658,38.265902,0000-00-00,0000-00-00,0,1121619
1121620,1121620,羽前千歳,,,11216,6,990-0811,山形市長町２丁目,140.342168,38.287313,0000-00-00,0000-00-00,0,1121620
1121621,1121621,南出羽,,,11216,6,990-2171,山形市七浦,140.344692,38.302834,0000-00-00,0000-00-00,0,1121621
1121622,1121622,漆山,,,11216,6,990-2161,山形市大字漆山,140.347661,38.314477,0000-00-00,0000-00-00,0,1121622
1121623,1121623,高擶,,,11216,6,994-0068,天童市大字高擶,140.358832,38.330726,0000-00-00,0000-00-00,0,1121623
1121636,1121636,天童南,,,11216,6,994-0049,山形県天童市南町三丁目,140.365853,38.342489,0000-00-00,0000-00-00,0,1121623
1121624,1121624,天童,,,11216,6,994-0034,天童市本町１,140.369303,38.35989,0000-00-00,0000-00-00,0,1121624
1121625,1121625,乱川,,,11216,6,994-0002,天童市大字乱川,140.374663,38.386554,0000-00-00,0000-00-00,0,1121625
1121626,1121626,神町,,,11216,6,999-3763,東根市神町中央１丁目,140.378389,38.412276,0000-00-00,0000-00-00,0,1121626
1121627,1121627,さくらんぼ東根,,,11216,6,999-3716,東根市大字蟹沢字鳥居崎１７４５番１,140.380677,38.42806,0000-00-00,0000-00-00,0,1121627
1121628,1121628,東根,,,11216,6,999-3701,東根市大字東根甲,140.384035,38.450863,0000-00-00,0000-00-00,0,1121628
1121629,1121629,村山,,,11216,6,995-0033,村山市大字楯岡新町１丁目１０番地,140.386399,38.477078,0000-00-00,0000-00-00,0,1121629
1121630,1121630,袖崎,,,11216,6,995-0001,村山市大字土生田,140.391295,38.548259,0000-00-00,0000-00-00,0,1121630
1121631,1121631,大石田,,,11216,6,999-4111,北村山郡大石田町大石田,140.375349,38.595916,0000-00-00,0000-00-00,0,1121631
1121632,1121632,北大石田,,,11216,6,999-4101,北村山郡大石田町鷹巣,140.371234,38.629487,0000-00-00,0000-00-00,0,1121632
1121633,1121633,芦沢,,,11216,6,999-4554,尾花沢市芦沢,140.361016,38.655258,0000-00-00,0000-00-00,0,1121633
1121634,1121634,舟形,,,11216,6,999-4600,最上郡舟形町,140.316157,38.691583,0000-00-00,0000-00-00,0,1121634
1121635,1120201,新庄,,,11216,6,996-0024,新庄市多門町,140.306064,38.76256,0000-00-00,0000-00-00,0,1121635
1121701,1123143,仙台,,,11217,4,980-0021,仙台市青葉区中央一丁目1-1,140.882158,38.260027,0000-00-00,0000-00-00,0,1121701
1121702,1121702,東照宮,,,11217,4,980-0004,仙台市青葉区宮町５,140.88682,38.277262,0000-00-00,0000-00-00,0,1121702
1121703,1121703,北仙台,,,11217,4,981-0913,仙台市青葉区昭和町,140.869885,38.281594,0000-00-00,0000-00-00,0,1121703
1121704,1121704,北山,,,11217,4,981-0931,仙台市青葉区北山２,140.851876,38.285154,0000-00-00,0000-00-00,0,1121704
1121722,1121722,東北福祉大前,,,11217,4,981-0943,仙台市青葉区国見１丁目２２２番地５号,140.842683,38.280468,0000-00-00,0000-00-00,0,1121704
1121705,1121705,国見,,,11217,4,981-0945,仙台市青葉区荒巻字坊主門,140.8335,38.274783,0000-00-00,0000-00-00,0,1121705
1121706,1121706,葛岡,,,11217,4,989-3121,仙台市青葉区郷六字葛岡下,140.818583,38.268816,0000-00-00,0000-00-00,0,1121706
1121707,1121707,陸前落合,,,11217,4,989-3125,仙台市青葉区下愛子森下,140.789896,38.273379,0000-00-00,0000-00-00,0,1121707
1121708,1121708,愛子,,,11217,4,989-3124,仙台市青葉区上愛子上町,140.761517,38.272661,0000-00-00,0000-00-00,0,1121708
1121709,1121709,陸前白沢,,,11217,4,989-3124,仙台市青葉区上愛子大道,140.702333,38.278117,0000-00-00,0000-00-00,0,1121709
1121710,1121710,熊ケ根,,,11217,4,989-3432,仙台市青葉区熊ヶ根字檀の原一番,140.680633,38.297947,0000-00-00,0000-00-00,0,1121710
1121711,1121711,西仙台ハイランド,,,11217,4,989-3431,仙台市青葉区作並字棒目木,140.665373,38.304188,0000-00-00,0000-00-00,2,1121711
1121712,1121712,作並,,,11217,4,989-3431,仙台市青葉区作並字相の沢,140.632467,38.317738,0000-00-00,0000-00-00,0,1121712
1121713,1121713,八ツ森,,,11217,4,989-3434,仙台市青葉区新川字深沢,140.615497,38.309041,0000-00-00,2014-03-15,2,1121713
1121714,1121714,奥新川,,,11217,4,989-3434,仙台市青葉区新川字岳山,140.594329,38.325953,0000-00-00,0000-00-00,0,1121714
1121715,1121715,面白山高原,,,11217,6,999-3301,山形市大字山寺,140.49712,38.333071,0000-00-00,0000-00-00,0,1121715
1121716,1121716,山寺,,,11217,6,999-3301,山形市大字山寺,140.434773,38.309561,0000-00-00,0000-00-00,0,1121716
1121717,1121717,高瀬,,,11217,6,990-2232,山形市大字下東山,140.396074,38.301677,0000-00-00,0000-00-00,0,1121717
1121718,1121718,楯山,,,11217,6,990-2221,山形市大字風間,140.370598,38.301632,0000-00-00,0000-00-00,0,1121718
1121719,1121620,羽前千歳,,,11217,6,990-0811,山形市長町２丁目,140.342168,38.287313,0000-00-00,0000-00-00,0,1121719
1121720,1121619,北山形,,,11217,6,990-0057,山形市宮町１丁目,140.332658,38.265902,0000-00-00,0000-00-00,0,1121720
1121721,1121618,山形,,,11217,6,990-0039,山形市香澄町１丁目,140.327253,38.248098,0000-00-00,0000-00-00,0,1121721
1121801,1121618,山形,,,11218,6,990-0039,山形市香澄町１丁目,140.327253,38.248098,0000-00-00,0000-00-00,0,1121801
1121802,1121619,北山形,,,11218,6,990-0057,山形市宮町１丁目,140.332658,38.265902,0000-00-00,0000-00-00,0,1121802
1121803,1121803,東金井,,,11218,6,990-0864,山形市陣場３丁目,140.302666,38.277058,0000-00-00,0000-00-00,0,1121803
1121804,1121804,羽前山辺,,,11218,6,990-0300,東村山郡山辺町大字山辺,140.271571,38.294756,0000-00-00,0000-00-00,0,1121804
1121805,1121805,羽前金沢,,,11218,6,990-0400,東村山郡中山町金沢,140.270516,38.320837,0000-00-00,0000-00-00,0,1121805
1121806,1121806,羽前長崎,,,11218,6,990-0400,東村山郡中山町長崎,140.273018,38.332969,0000-00-00,0000-00-00,0,1121806
1121807,1121807,南寒河江,,,11218,6,991-0043,寒河江市字島,140.27767,38.356033,0000-00-00,0000-00-00,0,1121807
1121808,1121808,寒河江,,,11218,6,991-0031,寒河江市本町１丁目,140.274487,38.372548,0000-00-00,0000-00-00,0,1121808
1121809,1121809,西寒河江,,,11218,6,991-0024,寒河江市字六供町,140.26662,38.379627,0000-00-00,0000-00-00,0,1121809
1121810,1121810,羽前高松,,,11218,6,990-0523,寒河江市大字八鍬,140.248666,38.397494,0000-00-00,0000-00-00,0,1121810
1121811,1121811,柴橋,,,11218,6,991-0063,寒河江市大字柴橋,140.22582,38.380874,0000-00-00,0000-00-00,0,1121811
1121812,1121812,左沢,,,11218,6,991-0801,西村山郡大江町左沢,140.208132,38.382223,0000-00-00,0000-00-00,0,1121812
1121901,1121609,米沢,,,11219,6,992-0027,米沢市駅前１丁目,140.128209,37.909478,0000-00-00,0000-00-00,0,1121901
1121902,1121902,南米沢,,,11219,6,992-0037,米沢市本町１丁目,140.108364,37.896043,0000-00-00,0000-00-00,0,1121902
1121903,1121903,西米沢,,,11219,6,992-0056,米沢市直江町,140.08481,37.917279,0000-00-00,0000-00-00,0,1121903
1121904,1121904,成島,,,11219,6,992-0083,米沢市広幡町成島,140.075584,37.94335,0000-00-00,0000-00-00,0,1121904
1121905,1121905,中郡,,,11219,6,999-0144,東置賜郡川西町大字時田,140.067286,37.969109,0000-00-00,0000-00-00,0,1121905
1121906,1121906,羽前小松,,,11219,6,999-0121,東置賜郡川西町大字上小松,140.048503,38.004721,0000-00-00,0000-00-00,0,1121906
1121907,1121907,犬川,,,11219,6,999-0133,東置賜郡川西町大字小松,140.052038,38.025333,0000-00-00,0000-00-00,0,1121907
1121908,1121908,今泉,,,11219,6,993-0033,長井市今泉,140.04412,38.056697,0000-00-00,0000-00-00,0,1121908
1121909,1121909,萩生,,,11219,6,999-0602,西置賜郡飯豊町大字萩生,140.004207,38.06182,0000-00-00,0000-00-00,0,1121909
1121910,1121910,羽前椿,,,11219,6,999-0604,西置賜郡飯豊町大字椿,139.994293,38.038636,0000-00-00,0000-00-00,0,1121910
1121911,1121911,手ノ子,,,11219,6,999-1111,西置賜郡飯豊町大字手ノ子,139.961264,38.011766,0000-00-00,0000-00-00,0,1121911
1121912,1121912,羽前沼沢,,,11219,6,999-1505,西置賜郡小国町大字百子沢,139.872497,38.028698,0000-00-00,0000-00-00,0,1121912
1121913,1121913,伊佐領,,,11219,6,999-1322,西置賜郡小国町大字伊佐領,139.822635,38.05105,0000-00-00,0000-00-00,0,1121913
1121914,1121914,羽前松岡,,,11219,6,999-1324,西置賜郡小国町大字松岡,139.780445,38.045391,0000-00-00,0000-00-00,0,1121914
1121915,1121915,小国,,,11219,6,999-1352,西置賜郡小国町大字岩井沢,139.750167,38.061422,0000-00-00,0000-00-00,0,1121915
1121916,1121916,越後金丸,,,11219,15,959-3228,岩船郡関川村大字金丸,139.663521,38.066474,0000-00-00,0000-00-00,0,1121916
1121917,1121917,越後片貝,,,11219,15,959-3226,岩船郡関川村大字片貝,139.62239,38.070712,0000-00-00,0000-00-00,0,1121917
1121918,1121918,越後下関,,,11219,15,959-3265,岩船郡関川村大字下関,139.560024,38.090037,0000-00-00,0000-00-00,0,1121918
1121919,1121919,越後大島,,,11219,15,959-3241,岩船郡関川村大字大島,139.518209,38.099721,0000-00-00,0000-00-00,0,1121919
1121920,1121412,坂町,,,11219,15,959-3132,村上市坂町,139.445838,38.119277,0000-00-00,0000-00-00,0,1121920
1122001,1120201,新庄,,,11220,6,996-0024,新庄市多門町,140.306064,38.76256,0000-00-00,0000-00-00,0,1122001
1122002,1122002,升形,,,11220,6,996-0111,新庄市大字升形字下夕野,140.24423,38.751646,0000-00-00,0000-00-00,0,1122002
1122003,1122003,羽前前波,,,11220,6,996-0111,新庄市大字升形字前波,140.209525,38.747654,0000-00-00,0000-00-00,0,1122003
1122004,1122004,津谷,,,11220,6,999-6311,最上郡戸沢村大字津谷,140.186375,38.737618,0000-00-00,0000-00-00,0,1122004
1122005,1122005,古口,,,11220,6,999-6801,最上郡戸沢村大字古口,140.14602,38.737129,0000-00-00,0000-00-00,0,1122005
1122006,1122006,高屋,,,11220,6,999-6401,最上郡戸沢村大字古口字高屋番外地,140.070936,38.752567,0000-00-00,0000-00-00,0,1122006
1122007,1122007,清川,,,11220,6,999-6606,東田川郡庄内町清川,140.020761,38.790152,0000-00-00,0000-00-00,0,1122007
1122008,1122008,狩川,,,11220,6,999-6601,東田川郡庄内町狩川,139.976777,38.79367,0000-00-00,0000-00-00,0,1122008
1122009,1122009,南野,,,11220,6,999-7727,東田川郡庄内町南野,139.944742,38.81813,0000-00-00,0000-00-00,0,1122009
1122010,1121434,余目,,,11220,6,999-7700,東田川郡庄内町沢田,139.911348,38.844321,0000-00-00,0000-00-00,0,1122010
1122101,1123156,小牛田,,,11221,4,987-0001,遠田郡美里町藤ケ崎,141.064355,38.541111,0000-00-00,0000-00-00,0,1122101
1122102,1122102,北浦,,,11221,4,987-0000,遠田郡美里町北浦,141.02305,38.55985,0000-00-00,0000-00-00,0,1122102
1122103,1122103,陸前谷地,,,11221,4,987-0000,遠田郡美里町北浦,140.999453,38.565152,0000-00-00,0000-00-00,0,1122103
1122104,1122104,古川,,,11221,4,989-6162,大崎市古川駅前大通り１丁目,140.967876,38.571192,0000-00-00,0000-00-00,0,1122104
1122105,1122105,塚目,,,11221,4,989-6225,大崎市古川塚目字金皿,140.937093,38.572474,0000-00-00,0000-00-00,0,1122105
1122106,1122106,西古川,,,11221,4,989-6214,大崎市古川新堀字旭町,140.895416,38.578214,0000-00-00,0000-00-00,0,1122106
1122107,1122107,東大崎,,,11221,4,989-6227,大崎市古川大崎伏見余在下,140.897015,38.605627,0000-00-00,0000-00-00,0,1122107
1122108,1122108,西大崎,,,11221,4,989-6412,大崎市岩出山下野目字小泉,140.889638,38.629986,0000-00-00,0000-00-00,0,1122108
1122109,1122109,岩出山,,,11221,4,989-6415,大崎市岩出山字東川原,140.871492,38.652508,0000-00-00,0000-00-00,0,1122109
1122110,1122110,有備館,,,11221,4,989-6433,大崎市岩出山上川原町９-１,140.86442,38.658135,0000-00-00,0000-00-00,0,1122110
1122111,1122111,上野目,,,11221,4,989-6404,大崎市岩出山下一栗字熊野堂,140.859342,38.680563,0000-00-00,0000-00-00,0,1122111
1122112,1122112,池月,,,11221,4,989-6405,大崎市岩出山池月字下宮白山,140.835732,38.708948,0000-00-00,0000-00-00,0,1122112
1122113,1122113,川渡温泉,,,11221,4,989-6712,大崎市鳴子温泉字田中,140.779317,38.736834,0000-00-00,0000-00-00,0,1122113
1122114,1122114,鳴子御殿湯,,,11221,4,989-6811,大崎市鳴子温泉字鷲ノ巣,140.737148,38.744612,0000-00-00,0000-00-00,0,1122114
1122115,1122115,鳴子温泉,,,11221,4,989-6823,大崎市鳴子温泉湯元,140.715939,38.743193,0000-00-00,0000-00-00,0,1122115
1122116,1122116,中山平温泉,,,11221,4,989-6832,大崎市鳴子温泉星沼,140.668103,38.726568,0000-00-00,0000-00-00,0,1122116
1122117,1122117,堺田,,,11221,6,999-6106,最上郡最上町大字堺田,140.612902,38.73549,0000-00-00,0000-00-00,0,1122117
1122118,1122118,赤倉温泉,,,11221,6,999-6105,最上郡最上町富澤,140.553647,38.730535,0000-00-00,0000-00-00,0,1122118
1122119,1122119,立小路,,,11221,6,999-6100,最上郡最上町立小路,140.542678,38.742045,0000-00-00,0000-00-00,0,1122119
1122120,1122120,最上,,,11221,6,999-6101,最上郡最上町大字向町,140.517712,38.755959,0000-00-00,0000-00-00,0,1122120
1122121,1122121,大堀,,,11221,6,999-6212,最上郡最上町字志茂,140.475377,38.76592,0000-00-00,0000-00-00,0,1122121
1122122,1122122,鵜杉,,,11221,6,999-6212,最上郡最上町志茂字鵜杉,140.453698,38.764962,0000-00-00,0000-00-00,0,1122122
1122123,1122123,瀬見温泉,,,11221,6,999-6211,最上郡最上町字瀬見,140.419557,38.755192,0000-00-00,0000-00-00,0,1122123
1122124,1122124,東長沢,,,11221,6,999-4605,最上郡舟形町長沢字巾,140.382195,38.718898,0000-00-00,0000-00-00,0,1122124
1122125,1122125,長沢,,,11221,6,999-4605,最上郡舟形町長沢字巾,140.365969,38.709782,0000-00-00,0000-00-00,0,1122125
1122126,1122126,南新庄,,,11221,6,996-0041,新庄市大字鳥越,140.316212,38.721629,0000-00-00,0000-00-00,0,1122126
1122127,1120201,新庄,,,11221,6,996-0024,新庄市多門町,140.306064,38.76256,0000-00-00,0000-00-00,0,1122127
1122201,1122201,あおば通,,,11222,4,980-0021,仙台市青葉区中央３丁目２番１号,140.878514,38.260749,0000-00-00,0000-00-00,0,1122201
1122202,1123143,仙台,,,11222,4,980-0021,仙台市青葉区中央一丁目1-1,140.882158,38.260027,0000-00-00,0000-00-00,0,1122202
1122203,1122203,榴ケ岡,,,11222,4,983-0852,仙台市宮城野区榴岡五丁目11-1,140.893782,38.258792,0000-00-00,0000-00-00,0,1122203
1122204,1122204,宮城野原,,,11222,4,983-0045,仙台市宮城野区宮城野２丁目,140.905155,38.26115,0000-00-00,0000-00-00,0,1122204
1122205,1122205,陸前原ノ町,,,11222,4,983-0842,仙台市宮城野区五輪２,140.910638,38.266017,0000-00-00,0000-00-00,0,1122205
1122206,1122206,苦竹,,,11222,4,983-0036,仙台市宮城野区苦竹１丁目,140.918867,38.268722,0000-00-00,0000-00-00,0,1122206
1122207,1122207,小鶴新田,,,11222,4,983-0036,仙台市宮城野区原町苦竹字北谷地４７,140.935446,38.273455,0000-00-00,0000-00-00,0,1122207
1122208,1122208,福田町,,,11222,4,983-0023,仙台市宮城野区福田町１,140.958252,38.274967,0000-00-00,0000-00-00,0,1122208
1122209,1122209,陸前高砂,,,11222,4,983-0005,仙台市宮城野区福室前田,140.967607,38.27344,0000-00-00,0000-00-00,0,1122209
1122210,1122210,中野栄,,,11222,4,983-0011,仙台市宮城野区栄４,140.985236,38.280796,0000-00-00,0000-00-00,0,1122210
1122211,1122211,多賀城,,,11222,4,985-0873,多賀城市中央２,141.005375,38.291656,0000-00-00,0000-00-00,0,1122211
1122212,1122212,下馬,,,11222,4,985-0835,多賀城市下馬２,141.014965,38.305833,0000-00-00,0000-00-00,0,1122212
1122213,1122213,西塩釜,,,11222,4,985-0024,塩竈市錦町,141.018419,38.31194,0000-00-00,0000-00-00,0,1122213
1122214,1122214,本塩釜,,,11222,4,985-0002,塩竈市海岸通,141.022477,38.317715,0000-00-00,0000-00-00,0,1122214
1122215,1122215,東塩釜,,,11222,4,985-0004,塩竈市藤倉３,141.031665,38.325572,0000-00-00,0000-00-00,0,1122215
1122216,1122216,陸前浜田,,,11222,4,981-0100,宮城郡利府町浜田,141.041818,38.350747,0000-00-00,0000-00-00,0,1122216
